cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,prev_risk_score,risk_moving_avg_3scan,risk_slope,risk_score,risk_label,split
C0397,4,12,4.819,36.45,4.732,6.818,160,21.28,0,1263,913,2661,2044,3022,3468,4681,4632,4495,4054,3749,2570,18837,1391,0.043,12.01,14.98,5.08,17.09,Healthy,train
C0791,6,18,4.277,34.58,4.352,6.608,238,13.32,0,1302,1027,2695,2203,2930,3594,4649,4933,5024,4282,4324,2894,20370,1410,-0.337,10.86,9.44,-0.47,10.39,Healthy,train
C0564,4,12,4.715,35.13,4.748,6.301,94,19.58,0,1117,838,2527,2088,2861,3015,4264,4788,4721,4029,3416,2409,19189,1376,0.059,11.77,11.77,0.0,11.77,Healthy,train
C0751,1,3,5.353018139814586,35.73989040415783,5.34062943609502,6.664747895648646,428,15.066222558646515,0,1626,1234,3715,2816,4098,4793,6183,6168,5954,5433,4918,3710,25013,1727,0.6516294360950199,26.008828115357748,25.08885766106259,10.61663585937073,36.62081389055442,Subclinical,train
C0588,5,15,6.77,38.08,6.438,7.02,740,11.4,1,2169,1547,4838,3664,5649,6168,7836,8285,8235,7735,6705,4640,36124,2317,1.749,74.42,69.46,12.79,87.21,Clinical,train
C0279,2,6,5.818,36.75,5.68,6.906,320,16.3,0,1607,1111,3026,2529,3969,4137,6139,5855,5358,5194,4638,3279,23502,1721,0.991,25.09,28.3,15.1,40.2,Subclinical,train
C0012,6,18,5.571493842531764,37.45013769821996,5.3642952454817365,7.28874606398425,391,9.101988567277672,0,1588,1147,3233,2853,3734,3914,5385,5652,5205,4427,4642,2899,24114,1641,0.6752952454817367,33.043222657702465,32.0327274634661,11.306098206498156,44.34932086420061,Subclinical,train
C0189,4,12,4.868,35.67,4.852,6.655,128,27.37,0,1137,861,2530,2035,2742,3109,3846,4538,4059,4113,3443,2303,17595,1322,0.163,11.82,13.24,0.23,12.05,Healthy,train
C0344,6,18,4.972,36.61,4.867,6.715,171,19.47,0,1377,957,2797,2369,3156,4027,5132,4739,4616,4307,3897,2657,20265,1456,0.178,15.33,16.73,-0.1,15.22,Healthy,train
C0792,5,15,6.049169416572462,36.67789642526005,5.913105051566682,6.846,319,12.701398308206253,0,1399,1150,3102,2697,3664,4213,5025,5687,5522,4522,4768,3396,23546,1527,1.224105051566683,22.215526529536557,29.14266829664815,23.052305735841323,45.26315409040677,Subclinical,train
C0630,3,9,7.66,37.23,7.408,7.03,599,10.8,1,2017,1691,4464,3289,4605,5323,6706,7588,7381,6850,6108,4201,31156,2018,2.719,78.24,71.19,12.4,90.64,Clinical,train
C0668,1,3,7.15,38.7,6.715,7.21,448,11.2,1,2318,1668,4484,3928,5405,5482,6756,7787,7869,7818,6893,4455,33562,2184,2.026,67.32,63.25,16.14,83.47,Clinical,train
C0428,4,12,4.176,35.29,4.193,6.834,151,18.98,0,1165,835,2597,2037,2555,3036,3872,4509,4267,3799,3602,2443,17686,1405,-0.496,9.51,9.73,1.35,10.86,Healthy,train
C0753,5,15,4.351,35.47,4.353,6.774,226,17.05,0,1073,813,2593,2008,2601,3144,3952,4837,4545,4168,3749,2340,19152,1405,-0.336,13.59,14.54,0.08,13.68,Healthy,train
C0685,5,15,6.2934036965605005,38.57437522533479,5.922520928700316,6.874452453267049,561,8.800102970576342,1,1989,1301,4286,3203,4478,5731,6342,8056,7494,6482,5812,3735,30621,2153,1.2335209287003168,59.58540493109823,59.27950213587688,21.766184421134128,81.34047881317998,Clinical,train
C0666,4,12,7.43,37.81,7.104,7.19,729,9.7,1,2142,1672,4921,3558,5424,5395,6981,7707,7551,7297,6912,4756,33011,2236,2.415,81.16,74.83,11.7,92.86,Clinical,train
C0324,5,15,4.771,35.8,4.744,6.79,194,17.2,0,1132,851,2370,2021,2838,3179,3867,4468,3990,3858,3846,2493,17793,1314,0.055,13.43,13.33,0.19,13.62,Healthy,train
C0159,3,9,7.26,38.73,6.814,7.08,588,7.6,1,1968,1640,4097,3734,4664,5070,6548,8105,7288,7106,6995,4678,31565,2154,2.125,75.41,69.86,14.55,89.96,Clinical,train
C0209,2,6,5.342,36.0,5.291,6.829,253,19.39,0,1461,1006,3244,2576,3378,3660,4715,5607,5508,4707,4475,2950,21616,1634,0.602,15.33,17.63,10.46,25.79,Healthy,train
C0465,3,9,6.71,37.73,6.426,7.11,498,8.7,0,1678,1302,3490,2814,3905,4319,5523,6153,5846,5866,4890,3399,26055,1765,1.737,53.5,54.32,20.43,73.93,Clinical,train
C0549,3,9,4.821,35.35,4.835,6.604,123,22.03,0,996,737,2074,1875,2699,3086,4006,4533,4233,3698,3271,2129,16977,1334,0.146,15.09,13.18,-3.08,12.01,Healthy,train
C0285,5,15,4.231,34.75,4.291,6.603,172,16.66,0,1286,938,2615,2395,2974,3238,4353,4706,4539,4445,4278,2904,20368,1496,-0.398,9.91,8.64,-2.54,7.37,Healthy,train
C0407,3,9,5.779093778762707,37.27325119639178,5.58369804512869,7.019307097061819,340,13.364222076544388,1,1736,1297,3763,3178,4048,5003,6105,7306,6388,6221,5123,3794,28035,1927,0.8946980451286896,28.24209295799838,33.86452753995285,21.9068516474184,50.14894460541678,Subclinical,train
C0416,6,18,4.711,34.92,4.763,6.713,142,21.29,0,1127,836,2393,1987,2620,2998,3868,4513,4098,4173,3576,2413,17775,1256,0.074,9.03,8.77,-0.16,8.87,Healthy,train
C0589,4,12,5.346,36.5,5.244,6.767,295,16.98,0,1461,1118,2991,2506,3445,3944,5110,5466,5151,4828,4536,3028,23317,1633,0.555,22.31,21.05,5.56,27.88,Healthy,train
C0599,4,12,5.734220871063116,36.67564893983105,5.603943702008287,6.8269894441265535,333,17.28301799426204,0,1384,1044,3075,2591,3426,3828,4960,5668,5167,4869,4506,2980,21844,1550,0.9149437020082868,23.937534739289116,26.990053891153952,16.281633260774612,40.21431186252786,Subclinical,train
C0103,2,6,4.851,35.6,4.842,6.669,168,22.94,0,1235,921,2708,2150,2827,3357,4331,4546,4435,4095,3578,2489,18850,1352,0.153,15.57,15.57,0.0,15.57,Healthy,train
C0024,3,9,6.33,37.89,6.043,6.91,576,9.5,1,1859,1388,3824,3249,4383,5201,6441,7286,7284,6596,5631,3763,29256,2013,1.354,63.84,58.5,15.1,78.93,Clinical,train
C0450,4,12,6.434727781961769,38.90366387908954,6.01450111635211,7.2304305550050305,866,10.391388899899392,1,1880,1632,4382,3630,5222,4575,6218,7348,7077,6587,7545,4473,29638,1847,1.3255011163521109,80.95911656294773,74.22264991477871,12.403858348858144,93.36297491180588,Clinical,train
C0363,3,9,4.493,36.27,4.427,6.608,158,24.01,0,1152,786,2521,1934,3045,3290,4450,5264,4240,4346,3838,2582,19547,1456,-0.262,12.78,11.19,-0.45,12.33,Healthy,train
C0094,6,18,5.018,35.42,5.026,6.725,146,21.3,0,1151,884,2470,1995,2932,3380,4331,4621,4527,4190,3705,2558,19551,1444,0.337,10.63,10.63,0.0,10.63,Healthy,train
C0043,2,6,6.23,37.59,5.983,7.14,803,10.5,1,2188,1550,4446,3542,4882,5634,8029,8478,7994,7448,6486,4297,33093,2120,1.294,71.32,67.22,15.44,86.76,Clinical,train
C0739,2,6,5.933,37.14,5.748,6.906,477,13.86,0,1545,1151,3496,2400,3379,4281,5164,5660,4914,4901,4585,3035,22845,1654,1.059,30.45,34.95,25.56,56.01,Subclinical,train
C0052,3,9,7.75618844248657,37.53994053690117,7.456094221243285,7.25443969913533,640,7.273090442159111,1,2070,1626,4601,3555,4895,5265,6811,7296,7038,6824,6331,4442,31572,2096,2.7670942212432847,79.47976214760469,74.28940536901169,14.729897829119132,94.2096599767238,Clinical,train
C0324,6,18,4.864,34.83,4.926,6.629,93,23.04,0,1021,783,2296,1852,2598,2887,3747,4270,4218,3621,3289,2089,16667,1327,0.237,8.86,10.16,2.62,11.47,Healthy,train
C0399,3,9,6.2128950010010415,37.34619888911134,5.9949086305713495,7.016049722277836,500,12.504570925073187,1,1952,1494,4147,3455,5058,5668,7672,7944,7330,6637,6658,4448,32032,2106,1.3059086305713496,43.68711503703852,45.998260947096085,25.987577014939983,69.67532557045995,Subclinical,train
C0473,3,9,4.741,35.42,4.748,6.439,122,22.72,0,1238,924,2744,2331,3150,3621,5008,5160,5141,4445,3591,2767,20539,1536,0.059,10.53,11.17,2.94,13.47,Healthy,train
C0407,2,6,5.305472552347848,37.50322746485745,5.102666328765748,7.177907931533038,443,11.255813292537017,1,1753,1398,3911,2968,4572,5042,6598,7154,6785,6426,5734,3615,29855,2005,0.4136663287657482,31.05546998181879,38.18519093432707,26.559714526185623,57.61518450800441,Subclinical,train
C0772,3,9,4.308,35.3,4.324,6.761,175,22.58,0,1241,922,2736,2357,3056,3354,4386,4990,4615,4136,3810,2757,19653,1449,-0.365,9.5,9.8,0.91,10.41,Healthy,train
C0190,1,3,4.922,35.77,4.897,6.669,166,19.85,0,1236,898,2458,2031,2809,3128,4194,4815,4212,4168,3563,2607,18307,1335,0.208,14.32,14.32,0.0,14.32,Healthy,train
C0522,3,9,4.665,35.19,4.692,6.593,220,25.27,0,1266,933,2675,2270,3070,3823,4852,5047,4953,4513,4053,2925,20580,1531,0.003,16.58,16.58,0.0,16.58,Healthy,train
C0533,2,6,4.555,35.12,4.588,6.355,93,19.5,0,1197,889,2415,1862,2786,3126,4222,4526,4066,3811,3540,2345,18177,1340,-0.101,9.96,10.3,1.1,11.06,Healthy,train
C0647,1,3,6.184086504185436,37.23831731403973,5.979442960501425,7.008326229644278,526,12.993667638637644,1,2193,1529,4674,3504,4610,5067,6553,7657,7097,6927,6293,4636,29338,1982,1.290442960501425,39.434031222535545,46.89870177708613,33.679910843954566,73.11394206649011,Clinical,train
C0213,3,9,4.614,35.73,4.594,6.848,114,20.7,0,1051,822,2288,1927,2609,3111,4071,4600,4057,3798,3373,2396,17969,1391,-0.095,8.57,8.57,0.0,8.57,Healthy,train
C0235,3,9,7.4779247497106,37.89360702626647,7.13758494994212,6.980954013712034,532,8.848118742765013,0,1751,1319,4029,3017,3850,4145,4955,6228,6119,5944,5654,3741,24528,1693,2.44858494994212,63.63069236078498,64.28606274490107,18.54994645962184,82.18163463983518,Clinical,train
C0053,4,12,6.381,36.91,6.21,6.973,401,9.0,1,1977,1456,3793,3076,5263,5665,7979,7546,6550,6871,5509,3987,30756,1967,1.521,39.87,43.52,25.71,65.58,Subclinical,train
C0578,2,6,4.994,35.64,4.981,6.693,100,18.74,0,1082,774,2225,1865,2670,2970,4048,4366,3765,3928,3306,2238,16576,1342,0.292,10.81,13.02,4.43,15.24,Healthy,train
C0286,1,3,5.612,36.72,5.482,6.811,282,14.14,0,1408,1131,2888,2577,3469,3663,4698,5989,5265,5163,4166,2965,21969,1554,0.793,20.32,22.45,12.16,32.48,Subclinical,train
C0496,3,9,5.095,36.44,5.004,6.724,237,16.26,0,1292,1015,2919,2266,2988,3529,4497,5235,4908,4345,3757,2731,20236,1509,0.315,17.67,18.92,5.95,23.62,Healthy,train
C0578,4,12,4.756,35.32,4.772,6.373,149,22.54,0,1328,967,2662,2152,3131,3527,5003,4903,4318,4250,3747,2462,20099,1504,0.083,9.2,10.66,2.9,12.11,Healthy,train
C0429,2,6,4.628,35.64,4.616,6.742,224,19.01,0,1296,930,2615,2160,2680,3272,4235,4980,4647,3988,3698,2470,19444,1341,-0.073,12.65,14.42,1.03,13.68,Healthy,train
C0483,5,15,4.466,36.07,4.418,6.64,120,20.83,0,1187,891,2550,2093,3070,3512,4400,5120,4629,4304,3337,2430,19763,1433,-0.271,8.27,10.63,2.51,10.78,Healthy,train
C0673,6,18,4.968,36.1,4.911,6.847,102,21.8,0,1137,835,2459,1857,2689,3127,3756,4460,4404,4115,3415,2407,17210,1208,0.222,14.49,12.86,0.49,14.98,Healthy,train
C0653,4,12,5.454,37.04,5.294,6.866,365,12.62,0,1335,1088,2995,2540,3512,3921,5343,5702,4956,4703,4367,2844,22641,1614,0.605,25.49,24.77,9.39,34.89,Subclinical,train
C0551,3,9,6.39,37.71,6.122,6.97,724,8.2,1,2155,1592,4763,3620,5085,6012,7134,8070,7391,7472,6199,4172,33351,2185,1.433,71.11,65.89,15.53,86.64,Clinical,train
C0567,4,12,5.074,36.24,5.003,6.667,203,18.57,0,1187,893,2568,2014,2681,3328,4359,3977,4144,4054,3473,2229,17954,1353,0.314,18.75,20.82,3.19,21.94,Healthy,train
C0589,1,3,6.083,37.16,5.891,6.987,397,11.83,0,1510,1129,3098,2542,3641,3975,5274,6090,6115,5263,4630,3100,24144,1690,1.202,35.52,36.89,17.98,53.5,Subclinical,train
C0197,6,18,6.109931696219981,37.0556941832623,5.92909404382992,7.02265882968084,393,12.37164750992827,1,1778,1359,4054,3245,4845,5260,7323,7978,7122,6410,6142,3911,30442,2089,1.2400940438299195,33.67734343609524,39.36851898396923,25.97051828680736,59.64875583644871,Subclinical,train
C0506,2,6,6.074220607906363,36.54237838818293,5.959824176009107,7.105206425003398,509,13.05397244699646,1,1963,1550,4558,3560,5143,5106,6715,7953,8271,7125,6704,3892,30403,1853,1.270824176009108,39.659804322811965,44.567911365894304,29.27811212309728,68.93966249378231,Clinical,train
C0737,6,18,5.622,36.4,5.526,6.816,295,17.36,0,1422,1082,2879,2237,3464,4002,5178,5395,5187,4851,4271,2875,22196,1653,0.837,17.65,21.78,15.75,33.4,Subclinical,train
C0593,1,3,4.506,36.05,4.459,6.583,82,22.28,0,1133,802,2294,2006,2377,2635,3596,3989,3435,3371,2976,1977,15853,1167,-0.23,6.89,7.95,2.44,9.33,Healthy,train
C0640,5,15,4.636,34.06,4.763,6.557,199,19.74,0,1188,867,2794,2076,2676,3438,4333,4537,4688,4090,3628,2382,19181,1411,0.074,9.9,9.97,0.95,10.85,Healthy,train
C0162,1,3,4.713,36.2,4.65,6.637,190,18.95,0,1250,935,2868,2170,2777,3140,4358,4491,4166,3854,3578,2435,18472,1393,-0.039,11.69,12.19,-0.15,11.54,Healthy,train
C0513,3,9,4.671,35.25,4.693,6.576,123,20.01,0,1071,835,2272,1989,2846,3172,3975,4768,4010,3661,3699,2449,18133,1317,0.004,13.57,11.39,-2.02,11.55,Healthy,train
C0293,5,15,5.664049748216713,37.10554790753647,5.492037617942576,6.859914270000927,351,13.820242605482754,0,1474,1124,3365,2617,3725,4051,5213,5857,5390,5099,4673,3286,23269,1610,0.8030376179425758,28.386049480104145,28.158427154762634,12.041233479416483,40.431124447876726,Subclinical,train
C0748,1,3,5.949,36.69,5.814,6.851,356,13.15,0,1434,1059,3089,2438,3436,3815,4987,5589,4954,4938,4356,3003,22425,1629,1.125,32.44,33.22,12.58,45.02,Subclinical,train
C0304,1,3,4.81,35.12,4.845,6.511,228,19.04,0,1203,931,2888,2224,2953,3724,4087,4701,4646,4070,3878,2469,18895,1401,0.156,14.51,12.34,-2.5,12.01,Healthy,train
C0795,1,3,6.01,37.4,5.793,6.885,353,10.83,1,1979,1436,3926,3495,4272,5224,6485,7302,6880,6198,5425,3634,29637,1973,1.104,31.92,36.34,24.25,56.17,Subclinical,train
C0237,6,18,5.926,37.16,5.739,6.885,555,10.89,1,1865,1521,4194,3433,4253,4999,6120,7520,7369,6615,6335,4302,29922,2012,1.05,39.91,45.0,31.2,71.11,Clinical,train
C0690,1,3,5.49,36.15,5.422,6.767,265,18.19,0,1273,924,2962,2404,3316,3687,4634,5054,4743,4249,4207,2704,21189,1537,0.733,17.97,21.4,13.16,31.13,Subclinical,train
C0434,4,12,5.223,36.84,5.09,6.871,313,15.51,0,1509,1082,3455,2495,3371,4014,5072,5312,4972,4962,4538,3138,22084,1676,0.401,22.34,21.92,8.85,31.19,Subclinical,train
C0111,1,3,4.849,36.38,4.768,6.706,153,20.31,0,1139,833,2346,1958,2640,3207,4038,4450,4359,3817,3214,2293,18562,1406,0.079,17.09,15.87,-0.14,16.95,Healthy,train
C0254,6,18,4.475,36.24,4.412,6.694,80,21.39,0,1019,748,2192,1813,2566,2672,3836,3843,3447,3286,3033,2077,15350,1264,-0.277,7.99,8.34,1.42,9.41,Healthy,train
C0630,4,12,6.65,37.37,6.414,7.23,591,10.1,1,2076,1607,4690,3878,5244,5107,6712,8383,8025,7515,7067,4545,31967,2068,1.725,66.07,62.45,15.45,81.52,Clinical,train
C0541,6,18,7.035752123797349,36.88517098643804,6.85125211809919,7.055081200039053,429,12.728803265878474,1,1756,1411,3922,3185,4557,5178,7012,7387,6753,6122,5787,3849,30081,1997,2.16225211809919,49.82602677335206,53.49799206323016,29.327435032484622,79.15346180583668,Clinical,train
C0009,3,9,4.438,36.33,4.368,6.811,88,19.05,0,1155,940,2604,2078,2679,3109,4077,4342,4120,3680,3309,2420,17882,1362,-0.321,9.2,9.37,-0.5,8.7,Healthy,train
C0042,6,18,4.664,36.12,4.609,6.721,139,22.17,0,1283,965,2605,2121,2752,3270,4278,4783,4663,4267,4025,2618,19124,1443,-0.08,12.09,12.12,0.9,12.99,Healthy,train
C0238,2,6,5.282,35.03,5.329,6.494,124,19.73,0,1121,801,2473,2025,2864,3243,4159,4511,4477,4194,3576,2387,18417,1350,0.64,6.53,11.09,6.98,13.51,Healthy,train
C0145,3,9,6.120245467562885,38.07800366686162,5.82301249409706,7.487100495733537,471,5.819129489186707,0,1615,1249,3625,2891,3974,4956,5803,6029,5347,5258,4952,3332,24278,1591,1.1340124940970593,44.65314456575242,46.16280641145681,16.669944320280877,61.3230888860333,Subclinical,train
C0468,4,12,4.803,36.03,4.755,6.594,173,17.66,0,1089,877,2406,2025,3039,3269,4352,4492,4084,4124,3916,2598,18523,1361,0.066,19.11,16.52,-3.74,15.37,Healthy,train
C0362,2,6,5.539992708714588,36.69926131972404,5.414435724876778,6.846738296269185,444,17.883493863156676,0,1480,1134,3559,2793,3750,4446,5482,5525,5757,4527,4999,3148,23955,1619,0.7254357248767779,25.73650229677549,29.307712966351897,21.27531082753825,47.01181312431374,Subclinical,train
C0045,3,9,5.790228092473573,37.05449535589011,5.619675609998767,7.007960233890354,614,12.375464282833562,1,1990,1527,4380,3480,4366,4716,5796,7238,7178,6910,5700,4123,29168,1911,0.9306756099987668,43.078465758876405,47.11078109322161,27.974660939647663,71.05312669852407,Clinical,train
C0496,2,6,5.188,36.26,5.113,6.816,257,17.78,0,1244,955,2782,2215,3109,3625,4672,4872,4516,4102,4156,2891,19393,1445,0.424,15.87,17.53,8.85,24.72,Healthy,train
C0635,2,6,6.37,38.99,5.948,7.2,655,11.3,1,2032,1612,4480,3637,5008,4846,6164,6567,7374,6803,6273,4411,29960,1933,1.259,69.21,64.62,15.41,84.62,Clinical,train
C0777,3,9,6.309765096916057,37.7256612676857,6.042684757994095,7.256650220005368,771,11.735846830785748,1,2052,1550,4303,3534,4931,5569,7551,8045,7139,6944,6336,4157,30928,2101,1.353684757994095,70.44138582483258,66.27210233091995,16.5023726245105,86.93786227857345,Clinical,train
C0268,2,6,4.582,36.29,4.513,6.725,167,21.99,0,1155,917,2826,2186,3008,3387,4524,4581,4533,4272,3759,2549,19285,1425,-0.176,9.96,10.75,3.42,13.38,Healthy,train
C0778,1,3,4.828,36.07,4.776,6.732,216,17.6,0,1190,925,2319,1988,2736,3383,4179,4987,4844,4462,4089,2663,18726,1371,0.087,15.64,16.07,0.85,16.49,Healthy,train
C0757,4,12,6.171910913291399,36.59902867703582,6.040464715848106,7.011469570306457,360,11.610153272753458,1,1720,1322,4098,3218,4899,5209,7271,7947,6784,6390,6128,3880,30229,2164,1.3514647158481057,31.637989034339327,37.460693546892,24.77918194978927,56.42149182195396,Subclinical,train
C0775,5,15,5.169,36.27,5.093,6.77,269,16.08,0,1451,1100,2991,2483,3303,3829,5107,5285,4549,4625,4633,2907,21596,1499,0.404,19.14,18.21,3.81,22.95,Healthy,train
C0231,3,9,5.088,35.5,5.088,6.625,233,24.45,0,1259,957,2722,2268,3203,3473,4534,5374,5022,4520,3933,2632,20418,1419,0.399,19.77,18.95,0.41,20.18,Healthy,train
C0467,5,15,4.803,36.02,4.756,6.599,172,22.44,0,1242,843,2702,2190,3021,3512,4442,4745,4610,3932,3820,2415,19683,1445,0.067,14.57,14.57,0.0,14.57,Healthy,train
C0506,3,9,5.078,35.41,5.087,6.664,154,15.88,0,1206,925,2691,2223,2854,3350,4050,4219,4156,4369,3516,2313,18434,1399,0.398,17.75,16.32,-2.97,14.78,Healthy,train
C0394,4,12,5.835,36.48,5.726,6.976,421,15.45,0,1544,1182,3455,2606,4124,4386,5183,5793,5333,5032,4962,3281,23387,1702,1.037,28.25,31.05,18.43,46.68,Subclinical,train
C0498,6,18,5.679898093269976,37.2642090512311,5.489072363887688,7.016482609693306,363,12.546729611749488,1,1713,1307,3765,3133,4144,4964,6208,7189,6334,6229,5191,3784,27992,1910,0.8000723638876875,32.09099104069109,35.331419251144595,18.746780151706083,50.83777119239717,Subclinical,train
C0113,6,18,5.019,35.49,5.02,6.683,275,15.6,0,1427,1029,3142,2457,3195,3646,5238,5527,4799,4780,4311,3145,22203,1493,0.331,22.71,21.46,-1.64,21.08,Healthy,train
C0260,4,12,4.899,35.08,4.938,6.703,245,21.15,0,1301,924,2827,2194,3160,3701,4481,5037,4899,4339,3882,2539,21290,1526,0.249,15.3,17.02,1.75,17.05,Healthy,train
C0256,1,3,6.151660667151961,37.23539751940788,5.949120915211172,6.962697536390064,427,11.574471427705944,1,2033,1550,4506,3648,5359,6119,7529,8677,8235,7733,6742,4496,34289,2256,1.260120915211173,37.77296698204567,43.45147125788409,26.750828226591945,64.51379520863762,Subclinical,train
C0445,4,12,5.898574058169098,36.81850106085943,5.751351166945368,6.901226790518443,325,14.52690291863607,0,1567,1178,3235,2760,3808,4220,5191,5801,5412,5330,4652,3226,24275,1757,1.0623511669453682,29.577413268378702,29.808993634843443,14.209571077581526,43.78698434596023,Subclinical,train
C0388,6,18,4.692,35.98,4.649,6.807,82,22.61,0,1051,866,2390,1823,2499,3018,3745,4441,4651,3820,3344,2410,17886,1242,-0.04,9.12,9.12,0.0,9.12,Healthy,train
C0309,2,6,6.791019846970681,38.27219714919986,6.433435312848031,7.11328543131994,550,10.134359731015037,0,1682,1213,3689,2824,3717,4101,4952,6103,6097,6212,5053,3449,24996,1781,1.7444353128480312,58.67997281250557,57.52555792914614,16.52522196725611,75.20279916085501,Clinical,train
C0631,6,18,5.76,38.1,5.475,7.28,544,7.4,1,1939,1467,3842,3459,4668,5448,6909,7671,6622,6384,5394,3894,30008,2031,0.786,57.29,52.57,11.87,69.17,Subclinical,train
C0057,1,3,6.553,37.8,6.267,7.024,601,12.4,1,2055,1394,4515,3744,4768,5005,7235,8190,7630,6797,6385,3954,31991,2226,1.578,56.01,55.65,24.47,80.48,Clinical,train
C0578,3,9,4.915,35.76,4.891,6.746,110,22.11,0,1231,946,2495,2168,2747,3336,4410,4767,4327,4089,3500,2306,19145,1346,0.202,14.69,13.36,-2.68,12.02,Healthy,train
C0469,2,6,6.214,37.36,5.994,6.951,425,11.23,1,1758,1361,4158,3409,4647,5230,7193,7075,6670,6101,6294,3968,30026,1927,1.305,41.57,44.53,25.36,66.93,Subclinical,train
C0224,2,6,5.343050972898328,37.10313597740504,5.180195420948341,6.873634096508609,281,14.409134258759178,0,1348,1069,2985,2396,3437,3921,5299,5466,5113,4804,4102,2970,22665,1537,0.491195420948341,22.1108790697664,24.315900246378835,11.485076858362874,33.58442910882756,Subclinical,train
C0347,1,3,4.684,35.36,4.696,6.498,203,20.25,0,1267,889,2612,2137,2948,3411,4356,4613,4307,4302,3628,2568,19521,1446,0.007,15.36,15.36,0.0,15.36,Healthy,train
C0272,2,6,4.599,34.18,4.714,6.865,160,20.53,0,1175,954,2571,2122,2987,3444,4482,4335,4271,4209,3547,2431,19436,1460,0.025,8.49,8.55,0.12,8.61,Healthy,train
C0484,3,9,4.908,35.35,4.922,6.614,187,18.52,0,1412,1000,2765,2204,3146,3744,4833,4969,4572,4735,3883,2758,20754,1461,0.233,16.6,15.68,-1.84,14.76,Healthy,train
C0599,1,3,4.332,36.34,4.263,6.746,133,21.55,0,1112,825,2420,1903,2928,3144,4058,4279,4092,4085,3454,2407,17865,1307,-0.426,11.25,11.25,0.0,11.25,Healthy,train
C0259,6,18,4.649,35.45,4.653,6.598,124,22.97,0,1106,824,2461,1990,2704,2918,3767,4153,4093,3673,3358,2371,16802,1234,-0.036,12.36,12.47,-1.68,10.68,Healthy,train
C0554,3,9,7.25,38.41,6.849,7.05,448,10.0,1,2149,1634,4763,3725,4205,4964,6437,8038,7886,7446,6416,4510,30056,2018,2.16,66.57,62.88,16.98,83.54,Clinical,train
C0320,4,12,4.895,36.04,4.845,6.72,201,18.91,0,1169,954,2565,2120,2821,3201,4495,4832,4610,4037,4032,2463,18597,1328,0.156,10.47,14.36,7.77,18.25,Healthy,train
C0507,6,18,4.763,35.96,4.721,6.72,106,22.01,0,1138,859,2556,2042,2500,2917,4005,4305,3961,3732,3187,2141,17331,1252,0.032,13.92,13.92,0.0,13.92,Healthy,train
C0769,5,15,4.952,35.93,4.912,6.718,182,19.89,0,1316,915,2754,2165,2789,3421,4405,4545,4388,3967,3943,2492,18657,1359,0.223,13.85,15.26,2.81,16.66,Healthy,train
C0590,4,12,4.983,35.84,4.951,6.504,123,20.23,0,1064,798,2308,1874,2754,3033,3897,4370,4197,3867,3592,2642,16892,1299,0.262,15.99,15.34,-2.22,13.77,Healthy,train
C0183,5,15,4.836,35.36,4.849,6.753,128,18.85,0,1090,760,2372,2003,2496,2938,3900,4426,4062,3557,3507,2236,17184,1328,0.16,7.79,10.06,4.53,12.32,Healthy,train
C0444,1,3,6.62,37.98,6.308,7.002,493,10.81,1,1867,1372,4131,3360,4366,4290,5524,6900,6934,6866,5662,4020,28478,1954,1.619,49.57,51.13,28.56,78.13,Clinical,train
