cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,risk_label
C0253,5,15,4.542,35.57,4.536,6.672,112,21.89,0,1070,878,2512,2015,2742,3345,4455,4347,4176,4108,3787,2559,18221,1426,-0.153,Healthy
C0253,6,18,4.361,35.61,4.352,6.673,123,20.81,0,1133,894,2397,2118,2984,3305,4278,5103,4519,4202,3974,2395,19277,1422,-0.337,Healthy
C0254,1,3,4.916,35.76,4.892,6.574,122,17.98,0,1240,958,2755,2142,2888,3325,4360,4356,4267,4057,3460,2448,18606,1347,0.203,Healthy
C0254,2,6,4.68,35.79,4.654,6.564,133,17.35,0,1263,941,2584,2224,2882,3473,4112,4602,4320,3960,3524,2407,19172,1377,-0.035,Healthy
C0254,3,9,4.589,35.74,4.568,6.527,128,17.36,0,1107,929,2815,2070,2965,3238,4268,4863,4380,3963,3405,2321,19264,1393,-0.121,Healthy
C0254,4,12,4.749,35.84,4.718,6.534,138,18.09,0,1253,1020,2579,2078,3021,3499,4569,4807,4157,4087,3695,2282,19482,1383,0.029,Healthy
C0254,5,15,4.85,35.82,4.821,6.533,131,16.49,0,1313,915,2774,2214,2746,3409,4248,4796,4281,4209,3629,2438,18920,1409,0.132,Healthy
C0254,6,18,4.849,35.83,4.819,6.552,129,17.67,0,1285,912,2481,1978,2914,3550,4220,4807,4179,4046,3542,2208,19047,1387,0.13,Healthy
C0256,1,3,4.994,35.46,4.998,6.46,180,17.86,0,1275,986,2685,2213,3125,3536,4247,5174,4211,4490,3593,2594,19178,1398,0.309,Healthy
C0256,2,6,5.137,35.46,5.141,6.467,169,16.8,0,1222,950,2691,2107,2917,3281,4530,4706,4762,4142,3667,2360,19326,1443,0.452,Healthy
C0256,3,9,4.971,35.53,4.968,6.476,170,16.89,0,1251,883,2596,2289,2905,3225,4377,4619,4498,4346,3876,2472,19240,1373,0.279,Healthy
C0256,4,12,4.907,35.39,4.917,6.476,186,18.44,0,1226,933,2564,2160,3097,3478,4318,4618,4606,4100,3440,2477,19288,1390,0.228,Healthy
C0256,5,15,4.954,35.41,4.962,6.435,191,17.84,0,1249,913,2473,2191,2992,3592,4622,5085,4580,4084,3952,2488,20706,1403,0.273,Healthy
C0256,6,18,4.996,35.49,4.997,6.481,180,17.19,0,1290,918,2743,2272,2972,3381,4538,5140,4569,4174,3908,2609,19741,1387,0.308,Healthy
C0257,1,3,4.454,35.12,4.486,6.675,144,17.11,0,1154,861,2686,2200,2930,3504,4579,4454,3974,3949,3955,2740,18564,1360,-0.203,Healthy
C0257,2,6,4.704,35.14,4.736,6.634,136,17.17,0,1191,888,2731,2303,3028,3712,4337,4895,4246,3999,3908,2686,19488,1402,0.047,Healthy
C0257,3,9,4.576,35.06,4.614,6.651,128,18.32,0,1178,913,2593,2091,2923,3271,4182,4366,4244,3808,3912,2725,18280,1267,-0.075,Healthy
C0257,4,12,4.564,35.2,4.59,6.62,136,17.41,0,1233,952,2864,2160,3011,3402,4403,4762,4366,3655,3779,2708,18815,1408,-0.099,Healthy
C0257,5,15,4.628,35.09,4.664,6.651,142,16.53,0,1225,934,2735,2146,2928,3547,4639,4612,4589,4099,4074,2660,18814,1345,-0.025,Healthy
C0257,6,18,4.582,35.08,4.619,6.637,135,17.44,0,1276,954,2773,2145,2902,3395,4476,5015,4364,3929,3998,2792,19646,1358,-0.07,Healthy
C0258,1,3,4.756,35.13,4.789,6.604,73,18.51,0,1090,790,2184,1739,2408,2946,3727,4009,4077,3606,3375,2054,16192,1257,0.1,Healthy
C0258,2,6,4.471,35.16,4.5,6.543,78,18.42,0,1006,753,2096,1790,2406,2718,3265,3861,3613,3467,3072,2142,15173,1222,-0.189,Healthy
C0258,3,9,4.48,35.18,4.507,6.57,84,18.19,0,1009,736,2235,1705,2437,2774,3381,3973,3848,3600,3139,2106,15674,1102,-0.182,Healthy
C0258,4,12,4.643,35.17,4.672,6.58,79,19.22,0,999,739,2095,1702,2339,2541,3225,4249,3511,3396,3013,1979,14924,1202,-0.017,Healthy
C0258,5,15,4.722,35.32,4.738,6.55,85,18.27,0,976,796,2327,1862,2521,2857,3703,4225,4045,3491,3191,2212,16836,1266,0.049,Healthy
C0258,6,18,4.56,35.18,4.588,6.575,89,18.38,0,1019,782,2234,1791,2632,2711,3483,3938,3724,3406,3335,2121,16113,1225,-0.101,Healthy
C0259,1,3,4.766,34.76,4.833,6.717,193,19.43,0,1355,1012,2760,2221,3197,3575,4875,4762,4302,4086,3834,2509,20006,1400,0.144,Healthy
C0259,2,6,4.955,34.78,5.023,6.745,199,18.83,0,1343,981,3089,2463,3392,3490,4825,4822,4558,4345,3943,2831,20944,1495,0.334,Healthy
C0259,3,9,4.927,34.68,5.004,6.751,193,19.05,0,1257,968,2759,2292,3163,3664,4650,5003,4520,4178,4014,2592,20295,1462,0.315,Healthy
C0259,4,12,4.821,34.92,4.874,6.756,190,19.56,0,1308,921,2914,2072,3127,3441,4448,4704,4857,4429,3887,2706,20212,1563,0.185,Healthy
C0259,5,15,4.891,34.8,4.956,6.734,201,18.79,0,1318,1016,2990,2232,3175,3784,4459,5128,4742,4335,4038,2692,21322,1546,0.267,Healthy
C0259,6,18,4.85,34.87,4.908,6.726,194,19.73,0,1275,980,2815,2418,3145,3722,4879,5059,4680,4014,4079,2737,20854,1497,0.219,Healthy
C0260,1,3,5.112,36.33,5.031,6.597,129,20.35,0,1273,903,2675,2184,3063,3453,4692,4790,4490,4065,3784,2341,19653,1484,0.342,Healthy
C0260,2,6,4.958,36.38,4.875,6.586,126,20.69,0,1116,807,2492,2022,2751,3067,4285,4796,4134,4005,3603,2348,17933,1376,0.186,Healthy
C0260,3,9,5.037,36.46,4.945,6.597,120,18.93,0,1107,908,2574,2074,2970,3224,3990,4826,4233,3935,3397,2483,17911,1270,0.256,Healthy
C0260,4,12,4.94,36.45,4.851,6.607,119,20.47,0,1149,829,2425,1963,2912,3191,4228,4697,4289,4087,3730,2721,17808,1359,0.162,Healthy
C0260,5,15,4.708,36.38,4.629,6.566,115,19.41,0,1140,851,2413,1916,2599,3072,4159,4358,4098,3792,3531,2381,17940,1341,-0.06,Healthy
C0260,6,18,4.941,36.42,4.855,6.579,118,20.7,0,1139,857,2345,2078,2867,3432,4204,4680,4219,4005,3849,2403,18286,1324,0.166,Healthy
C0262,1,3,4.67,35.15,4.701,6.599,171,8.51,0,1267,911,2729,2160,2946,3277,4332,4760,4743,4525,3921,2445,19630,1438,0.012,Healthy
C0262,2,6,4.59,35.2,4.616,6.608,179,9.26,0,1191,925,2937,2122,2817,3306,4049,4794,4399,4230,3620,2350,18955,1386,-0.073,Healthy
C0262,3,9,4.52,35.27,4.54,6.583,184,9.67,0,1201,945,2520,2190,2876,3044,4005,4957,5000,4182,3743,2375,18829,1391,-0.149,Healthy
C0262,4,12,4.573,35.02,4.615,6.587,167,9.7,0,1229,861,2427,1974,2726,2958,3745,4621,4401,4191,3631,2394,17659,1301,-0.074,Healthy
C0262,5,15,4.818,35.12,4.853,6.587,184,9.9,0,1293,902,2574,2079,2817,3247,4195,4998,4774,4435,3726,2472,20210,1473,0.164,Healthy
C0262,6,18,4.75,35.12,4.784,6.614,158,9.54,0,1125,880,2550,1946,2572,3265,3983,4556,4568,4391,3297,2369,18388,1290,0.095,Healthy
C0263,1,3,4.254,35.04,4.291,6.813,158,17.35,0,1061,813,2198,1921,2493,2968,3777,3795,3542,3486,3338,2263,16264,1339,-0.398,Healthy
C0263,2,6,4.453,35.25,4.474,6.835,150,17.43,0,1023,742,2191,1772,2535,2752,3576,4157,3550,3303,3343,2151,15367,1214,-0.215,Healthy
C0263,3,9,4.533,35.17,4.561,6.841,172,17.87,0,1025,802,2327,1865,2418,2985,3833,3891,3723,3361,3316,2233,15574,1227,-0.128,Healthy
C0263,4,12,4.381,35.21,4.405,6.818,170,17.96,0,1038,758,2130,1791,2426,2751,3708,3679,3397,3420,3146,2191,15350,1146,-0.284,Healthy
C0263,5,15,4.161,35.03,4.198,6.832,163,17.61,0,1078,769,2158,1999,2460,2774,3564,3855,3612,3218,3250,2100,16078,1208,-0.491,Healthy
C0263,6,18,4.437,35.07,4.473,6.844,162,18.1,0,1062,839,2234,1858,2583,2840,3738,4044,3347,3583,3404,2182,16209,1265,-0.216,Healthy
C0264,1,3,3.974,35.97,3.939,6.616,181,18.53,0,1088,819,2358,1799,2836,3318,4396,4796,4310,3938,3494,2361,18189,1335,-0.75,Healthy
C0264,2,6,3.889,36.01,3.851,6.625,193,18.71,0,1152,871,2538,2062,2944,3246,4176,4492,4646,4269,3603,2454,19008,1408,-0.838,Healthy
C0264,3,9,3.907,35.81,3.884,6.61,192,18.56,0,1142,890,2428,1997,2979,3344,4385,4711,4531,4400,3594,2380,18890,1354,-0.805,Healthy
C0264,4,12,4.016,35.97,3.98,6.614,201,19.09,0,1163,825,2422,1993,2903,3214,4344,4836,4262,4633,3647,2471,19491,1362,-0.709,Healthy
C0264,5,15,3.981,36.0,3.943,6.609,205,19.4,0,1213,811,2556,1976,2860,3430,4360,4832,4441,4175,3356,2395,19544,1475,-0.746,Healthy
C0264,6,18,4.017,36.04,3.976,6.595,201,18.77,0,1045,869,2509,1985,2872,3409,4422,4449,4507,4071,3524,2312,18470,1326,-0.713,Healthy
C0265,1,3,4.787,35.38,4.798,6.843,160,24.52,0,1315,923,2911,2253,2986,3469,4503,4608,4569,4184,3766,2751,19362,1456,0.109,Healthy
C0265,2,6,4.87,35.32,4.887,6.809,179,24.23,0,1204,899,2802,2176,2942,3174,4406,4645,4589,4235,3799,2527,19236,1370,0.198,Healthy
C0265,3,9,4.75,35.32,4.766,6.827,167,24.67,0,1293,963,2699,2131,3002,3205,4286,4410,4375,4009,3546,2370,18992,1387,0.077,Healthy
C0265,4,12,4.589,35.38,4.599,6.811,168,25.31,0,1160,858,2623,2084,2823,3245,3972,4429,4101,4093,3586,2355,18121,1329,-0.09,Healthy
C0265,5,15,4.822,35.38,4.833,6.861,160,23.74,0,1211,923,2715,2032,3039,3341,4368,4997,4510,4332,4027,2526,19918,1436,0.144,Healthy
C0265,6,18,4.511,35.31,4.527,6.82,182,24.26,0,1306,1022,2735,2118,2726,3343,4155,4721,4536,4178,3813,2651,19222,1441,-0.162,Healthy
C0268,1,3,4.078,35.67,4.065,6.713,154,24.35,0,1151,778,2254,1867,2644,3097,4075,4043,3985,3663,3213,2488,16714,1293,-0.624,Healthy
C0268,2,6,4.036,35.7,4.021,6.699,159,23.24,0,1050,829,2365,1892,2830,3070,3893,4374,4113,3523,3419,2394,17268,1344,-0.668,Healthy
C0268,3,9,4.122,35.71,4.106,6.659,152,24.67,0,1116,823,2274,2009,2686,3192,3862,4389,3789,3728,3215,2292,16712,1262,-0.583,Healthy
C0268,4,12,4.315,35.56,4.31,6.693,151,24.14,0,1104,841,2489,1777,2547,3091,4016,4534,3923,3565,3435,2251,17088,1174,-0.379,Healthy
C0268,5,15,4.162,35.71,4.145,6.71,162,23.62,0,1082,842,2393,1835,2527,2866,3911,4263,4102,3475,3391,2325,16833,1229,-0.544,Healthy
C0268,6,18,4.203,35.67,4.189,6.728,159,25.02,0,1106,795,2377,1717,2575,2735,3701,4194,4077,3503,3201,2199,16602,1311,-0.5,Healthy
C0269,1,3,4.698,35.07,4.736,6.684,142,15.33,0,1171,904,2381,2053,2856,3306,4452,4810,4586,4323,3771,2426,19839,1518,0.047,Healthy
C0269,2,6,4.544,34.99,4.588,6.692,140,15.9,0,1109,770,2528,1888,2776,3372,4204,4905,4500,4022,3499,2363,18342,1419,-0.101,Healthy
C0269,3,9,4.445,35.11,4.478,6.695,137,16.64,0,1177,897,2473,2061,2721,3290,3882,4612,4733,4173,3630,2597,18119,1327,-0.211,Healthy
C0269,4,12,4.731,35.06,4.771,6.7,139,16.54,0,1207,849,2623,2011,2928,3480,4171,4903,4588,4217,3676,2654,19587,1413,0.082,Healthy
C0269,5,15,4.729,35.06,4.769,6.671,144,16.11,0,1194,855,2519,1913,2824,3197,4194,5085,4319,4149,3790,2532,17080,1323,0.08,Healthy
C0269,6,18,4.73,35.12,4.764,6.697,144,16.02,0,1131,860,2447,1832,2726,3196,4010,4624,4530,3995,3455,2426,17972,1365,0.075,Healthy
C0270,1,3,4.091,36.54,4.01,6.44,191,21.44,0,1187,908,2660,2058,3025,3374,4618,4282,4301,4088,3855,2470,18787,1271,-0.679,Healthy
C0270,2,6,3.814,36.61,3.734,6.452,194,21.57,0,1186,890,2391,2079,2963,3302,4211,4322,4243,3829,3760,2610,17895,1336,-0.955,Healthy
C0270,3,9,4.172,36.68,4.078,6.482,188,21.27,0,1248,957,2548,2146,2927,3449,4448,4618,4297,4010,3680,2491,18966,1391,-0.611,Healthy
C0270,4,12,3.998,36.68,3.908,6.43,196,21.38,0,1256,897,2662,2085,3147,3563,4424,4453,4188,4156,3536,2538,18867,1336,-0.781,Healthy
C0270,5,15,3.971,36.6,3.888,6.419,182,20.69,0,1188,870,2717,2178,3174,3568,4475,4506,4316,4162,3420,2455,18643,1348,-0.801,Healthy
C0270,6,18,3.99,36.58,3.908,6.435,188,20.67,0,1210,955,2543,2011,2975,3521,4589,4481,4382,3889,3804,2483,19179,1417,-0.781,Healthy
C0271,1,3,5.038,34.94,5.092,6.641,153,18.47,0,1284,1028,2912,2114,3261,3860,5031,5031,4739,4360,4237,2713,21118,1502,0.403,Healthy
C0271,2,6,5.098,35.03,5.144,6.623,158,17.58,0,1370,1060,2708,2340,3291,3666,5129,4693,4620,4320,3903,2800,20176,1502,0.455,Healthy
C0271,3,9,5.174,34.87,5.236,6.634,155,17.92,0,1307,1038,3061,2458,3168,3796,5028,4826,4580,4333,3795,2665,20603,1562,0.547,Healthy
C0271,4,12,4.951,34.89,5.008,6.596,164,18.5,0,1386,965,3036,2468,3220,3866,4947,5187,4359,4428,3818,2731,21774,1590,0.319,Healthy
C0271,5,15,5.071,35.02,5.117,6.631,159,17.15,0,1322,1056,3052,2300,3191,3877,5085,4962,4718,4523,4221,2704,21323,1543,0.428,Healthy
C0271,6,18,4.988,34.84,5.051,6.622,173,17.79,0,1394,974,2956,2310,3240,3649,4461,5057,4706,4579,3983,2693,20662,1480,0.362,Healthy
C0272,1,3,4.399,35.67,4.385,6.747,168,18.56,0,1152,854,2602,2043,2658,3110,4053,4358,3769,4086,3438,2433,18360,1396,-0.304,Healthy
C0272,2,6,4.272,35.6,4.264,6.747,150,19.51,0,1091,839,2362,1920,2796,3208,4036,4287,4007,3721,3788,2352,16957,1255,-0.425,Healthy
C0272,3,9,4.342,35.6,4.334,6.732,178,17.79,0,1148,793,2351,1969,2663,3085,4117,4399,4001,3958,3632,2387,16942,1257,-0.355,Healthy
C0272,4,12,4.453,35.64,4.441,6.711,151,18.37,0,1080,803,2477,1881,2715,3062,3983,3942,3821,3735,3512,2270,17106,1235,-0.248,Healthy
C0272,5,15,4.513,35.51,4.512,6.722,159,18.22,0,1119,881,2445,1836,2729,3018,3990,4236,4009,3616,3342,2343,17575,1247,-0.177,Healthy
C0272,6,18,4.353,35.68,4.338,6.746,160,18.61,0,1104,843,2315,1890,2831,2998,3846,4348,4125,3800,3636,2359,16826,1333,-0.351,Healthy
C0273,1,3,5.158,35.82,5.127,6.658,258,17.5,0,1321,1048,2989,2542,3402,3896,4825,5845,5652,4912,4534,2914,22001,1572,0.438,Healthy
C0273,2,6,5.07,35.84,5.037,6.679,254,16.98,0,1342,1109,3190,2434,3443,3814,4841,5539,5250,4889,4332,2926,22580,1616,0.348,Healthy
C0273,3,9,5.012,35.81,4.982,6.613,253,18.39,0,1330,998,2967,2468,3348,3673,5175,5452,5334,4573,4384,2984,21393,1521,0.293,Healthy
C0273,4,12,4.867,35.82,4.837,6.652,252,18.4,0,1424,1016,3025,2421,3478,3648,4718,5016,4989,4800,4406,2861,21302,1607,0.148,Healthy
C0273,5,15,5.138,35.79,5.11,6.62,238,17.74,0,1444,1087,2911,2588,3525,3891,4947,5522,5225,5094,4423,3004,22559,1670,0.421,Healthy
C0273,6,18,5.064,35.92,5.024,6.654,246,17.73,0,1406,984,2950,2396,3410,3791,4853,5407,5151,4806,3996,2855,22212,1571,0.335,Healthy
C0274,1,3,4.937,35.74,4.914,6.535,131,17.2,0,1227,848,2389,2085,2667,3349,3965,4829,4201,4057,3457,2471,18250,1352,0.225,Healthy
C0274,2,6,4.987,35.84,4.955,6.514,136,18.46,0,1158,815,2379,2056,2812,3117,4139,4971,4347,4321,3443,2367,18855,1377,0.266,Healthy
C0274,3,9,5.165,35.79,5.137,6.502,138,18.16,0,1202,878,2689,2341,3061,3550,4484,4733,4616,4491,3913,2435,19375,1365,0.448,Healthy
C0274,4,12,4.741,35.63,4.729,6.514,146,17.68,0,1128,830,2605,2011,2851,3212,4079,4670,4241,4022,3356,2327,18599,1355,0.04,Healthy
C0274,5,15,5.165,35.81,5.135,6.531,137,17.6,0,1106,854,2433,1845,2753,3022,4341,4461,4062,4130,3504,2415,17657,1307,0.446,Healthy
C0274,6,18,5.075,35.88,5.038,6.486,131,17.39,0,1108,869,2516,2091,2842,3242,4030,4421,4296,4138,3454,2494,17817,1230,0.349,Healthy
C0275,1,3,4.448,35.4,4.456,6.609,143,28.82,0,1121,905,2577,1896,2943,3045,4195,4599,4176,3941,3659,2352,18980,1291,-0.233,Healthy
C0275,2,6,4.512,35.37,4.523,6.614,130,28.71,0,1010,764,2276,1916,2512,2897,3941,4517,4055,3827,3124,2191,17812,1327,-0.166,Healthy
C0275,3,9,4.463,35.36,4.475,6.668,143,27.92,0,1092,860,2364,1963,2869,3368,4138,4331,4063,3820,3406,2170,17951,1375,-0.214,Healthy
C0275,4,12,4.497,35.47,4.5,6.647,131,27.17,0,1188,836,2538,1922,2832,3133,4006,4298,3799,3552,3219,2253,17964,1303,-0.189,Healthy
C0275,5,15,4.486,35.39,4.495,6.611,133,29.2,0,1081,849,2355,1866,2761,3257,4081,4428,4249,3819,3493,2307,17706,1403,-0.194,Healthy
C0275,6,18,4.373,35.38,4.383,6.651,134,27.8,0,1099,840,2311,1920,2835,3158,4245,4363,4194,3621,3490,2258,17675,1309,-0.306,Healthy
C0277,1,3,4.82,35.48,4.822,6.781,185,23.28,0,1316,869,2862,2224,2986,3631,4643,4797,4581,4119,3609,2414,20181,1397,0.133,Healthy
C0277,2,6,4.59,35.62,4.58,6.787,194,23.11,0,1171,918,2784,2174,2948,3399,4419,4804,4231,4031,3969,2448,19295,1388,-0.109,Healthy
C0277,3,9,4.53,35.55,4.526,6.773,181,23.55,0,1295,899,2767,2271,3127,3528,4596,4755,4456,4129,3768,2554,19396,1418,-0.163,Healthy
C0277,4,12,4.76,35.37,4.772,6.79,189,23.5,0,1170,925,2702,2132,3081,3420,4372,4527,4366,4117,3633,2586,19198,1351,0.083,Healthy
C0277,5,15,4.913,35.47,4.916,6.774,195,23.05,0,1302,934,2722,2356,3276,3609,4649,4995,4096,3969,3786,2496,19651,1460,0.227,Healthy
C0277,6,18,4.687,35.47,4.69,6.753,194,24.5,0,1194,888,2676,2159,2866,3355,4380,4557,4257,3828,3523,2386,18302,1399,0.001,Healthy
C0278,1,3,5.07,35.71,5.05,6.675,150,19.09,0,1102,884,2398,1981,3031,3179,4453,4799,4491,4543,3908,2643,19486,1376,0.361,Healthy
C0278,2,6,4.828,36.07,4.776,6.732,216,17.6,0,1190,925,2319,1988,2736,3383,4179,4987,4844,4462,4089,2663,18726,1371,0.087,Healthy
C0278,3,9,5.173,36.58,5.067,6.813,265,16.18,0,1298,1031,2835,2281,3167,3567,4811,5641,5071,4560,4393,2796,20962,1497,0.378,Healthy
C0278,4,12,5.785,37.17,5.601,6.916,352,13.7,0,1335,990,3007,2375,3442,3636,5169,5493,5376,4832,4726,3185,23086,1635,0.912,Subclinical
C0278,5,15,6.408,37.86,6.121,7.039,465,11.05,1,1933,1324,4066,3300,4785,5437,6977,8132,7942,6905,6297,4301,31939,2093,1.432,Clinical
C0278,6,18,7.01,38.62,6.594,7.18,599,7.2,1,1837,1527,4455,3368,4698,4860,6438,7814,7104,7321,6609,4498,30792,2011,1.905,Clinical
C0279,1,3,4.725,36.0,4.68,6.738,68,15.31,0,972,807,2152,1780,2463,2825,3690,3505,3702,3309,3074,2009,14948,1125,-0.009,Healthy
C0279,2,6,4.719,35.95,4.679,6.754,63,15.33,0,1112,821,2248,1820,2450,2826,3885,3971,3858,3102,3251,2315,16140,1275,-0.01,Healthy
C0279,3,9,4.627,35.85,4.596,6.729,76,15.94,0,1086,867,2302,2007,2715,2872,3989,4015,3675,3354,3174,2261,16279,1219,-0.093,Healthy
C0279,4,12,4.758,35.98,4.715,6.77,67,14.51,0,972,773,2296,1864,2523,2964,3715,3894,3647,3503,3068,2065,16188,1205,0.026,Healthy
C0279,5,15,4.652,36.06,4.603,6.75,55,14.44,0,995,749,2088,1775,2487,2877,3565,3857,3531,3237,3078,1877,15540,1252,-0.086,Healthy
C0279,6,18,4.778,35.96,4.736,6.745,91,15.09,0,1097,854,2391,1971,2703,3105,3961,4114,3524,3604,3363,2144,16651,1272,0.047,Healthy
C0280,1,3,4.572,36.66,4.471,6.605,136,20.46,0,1083,808,2385,1913,2617,3058,3895,4265,4056,3719,3530,2299,17640,1274,-0.218,Healthy
C0280,2,6,4.619,36.61,4.522,6.641,131,20.8,0,1088,846,2287,1928,2726,3132,4086,4179,3935,3942,3273,2294,17786,1319,-0.167,Healthy
C0280,3,9,4.426,36.52,4.34,6.584,118,21.54,0,1084,835,2280,1822,2763,2977,3966,4203,3834,3514,3183,2175,16532,1216,-0.349,Healthy
C0280,4,12,4.605,36.6,4.509,6.622,129,20.67,0,1108,863,2220,1814,2566,2940,4141,4434,4108,3809,3590,2325,17908,1282,-0.18,Healthy
C0280,5,15,4.528,36.63,4.431,6.595,127,21.21,0,1138,829,2403,1847,2504,3033,4062,4188,4022,3505,3454,2225,16677,1243,-0.258,Healthy
C0280,6,18,4.56,36.5,4.473,6.584,123,21.39,0,1078,803,2245,1850,2603,3038,3795,4324,4136,3694,3316,2183,17660,1312,-0.216,Healthy
C0281,1,3,4.297,35.12,4.328,6.488,95,23.13,0,1030,781,2112,1728,2632,3093,4219,3955,3723,3508,3307,2247,16534,1232,-0.361,Healthy
C0281,2,6,4.262,35.25,4.282,6.451,78,22.62,0,1021,685,2029,1766,2588,2938,3807,3709,3649,3252,3292,2110,15649,1235,-0.407,Healthy
C0281,3,9,4.227,35.27,4.245,6.466,84,22.62,0,968,741,2095,1703,2575,2991,3756,3874,3879,3571,3261,2083,16698,1298,-0.444,Healthy
C0281,4,12,4.122,35.23,4.143,6.471,76,23.37,0,930,731,1991,1814,2610,2884,3832,3944,3645,3501,3244,2067,15994,1198,-0.546,Healthy
C0281,5,15,4.247,35.18,4.273,6.452,83,22.92,0,1019,739,2263,1678,2544,3031,3874,3768,3624,3563,3222,2151,16539,1252,-0.416,Healthy
C0281,6,18,4.19,35.25,4.21,6.499,86,23.05,0,970,722,1917,1697,2428,3021,3662,3769,3750,3214,3246,2034,15187,1164,-0.479,Healthy
C0283,1,3,4.852,35.36,4.865,6.769,171,23.39,0,1416,1063,2869,2326,3438,3816,4815,5056,4211,4484,4152,3002,20464,1427,0.176,Healthy
C0283,2,6,4.714,35.4,4.723,6.807,173,23.46,0,1357,1005,2646,2304,3110,3724,5040,4948,4442,4039,3993,2852,20466,1403,0.034,Healthy
C0283,3,9,4.781,35.46,4.785,6.816,161,23.45,0,1379,1002,2839,2460,3287,3815,4962,5296,4499,4403,4230,2876,21245,1505,0.096,Healthy
C0283,4,12,4.689,35.42,4.696,6.776,168,22.13,0,1331,1002,2941,2252,3184,3601,4837,5086,4589,4644,4161,2729,20427,1457,0.007,Healthy
C0283,5,15,4.822,35.41,4.83,6.801,161,22.49,0,1381,1015,2858,2412,3382,3711,4933,4624,4624,4167,3998,2674,20577,1481,0.141,Healthy
C0283,6,18,4.987,35.54,4.983,6.79,178,23.48,0,1337,1036,3013,2342,3627,3930,5054,4923,4811,4073,4169,2822,21497,1543,0.294,Healthy
C0284,1,3,4.419,36.9,4.301,6.611,109,21.47,0,1047,788,2278,1946,2447,2742,3729,4501,4088,3920,2995,2202,17874,1351,-0.388,Healthy
C0284,2,6,4.557,36.81,4.444,6.607,107,22.44,0,1007,780,2196,1818,2511,2899,3638,4311,4025,3754,3094,2138,17098,1254,-0.245,Healthy
C0284,3,9,4.599,36.74,4.491,6.603,109,22.4,0,1002,797,2185,1903,2446,2867,3654,4344,3909,3823,3230,1989,16772,1275,-0.198,Healthy
C0284,4,12,4.586,36.95,4.46,6.631,118,22.34,0,1027,811,2214,1889,2550,2850,3765,4546,4165,4022,3159,2034,17358,1293,-0.229,Healthy
C0284,5,15,4.542,36.79,4.431,6.628,116,22.16,0,1003,794,2385,1768,2469,2920,3804,4465,4452,3937,3013,2117,17308,1297,-0.258,Healthy
C0284,6,18,4.536,36.69,4.433,6.626,111,22.8,0,1038,742,2240,1686,2491,2846,3551,4328,3968,3711,2960,1975,16529,1239,-0.256,Healthy
C0285,1,3,4.72,34.99,4.766,6.631,84,26.46,0,1116,846,2706,2058,2915,3199,4129,4593,4390,4221,3438,2389,18998,1359,0.077,Healthy
C0285,2,6,4.41,35.14,4.44,6.627,97,25.05,0,1163,852,2584,1986,2697,3326,4217,4415,4375,3820,3758,2530,18524,1358,-0.249,Healthy
C0285,3,9,4.556,35.01,4.598,6.623,103,26.06,0,1228,980,2643,2258,3002,3450,4397,4854,4527,4311,3622,2508,19590,1406,-0.091,Healthy
C0285,4,12,4.516,35.04,4.555,6.662,89,25.46,0,1099,889,2452,2036,2675,3427,4254,4696,4630,4054,3283,2300,18320,1371,-0.134,Healthy
C0285,5,15,4.623,35.13,4.655,6.649,84,25.58,0,1119,915,2479,1967,2738,3137,3722,4326,4450,3649,3315,2594,17596,1360,-0.034,Healthy
C0285,6,18,4.594,35.29,4.612,6.634,101,26.31,0,1231,912,2639,2032,2935,3340,4356,4907,4717,4092,3753,2627,18997,1353,-0.077,Healthy
C0286,1,3,4.71,35.83,4.68,6.673,160,20.61,0,1120,820,2384,1960,2591,2951,3989,4378,4179,3765,3254,2250,17021,1262,-0.009,Healthy
C0286,2,6,5.054,36.19,4.988,6.724,180,17.5,0,1131,852,2450,1912,2666,3194,3911,4349,4072,3990,3460,2327,17902,1439,0.299,Healthy
C0286,3,9,5.407,36.88,5.265,6.798,225,16.36,0,1277,933,2509,2217,2901,3342,4451,4949,4385,4260,3817,2359,19493,1340,0.576,Healthy
C0286,4,12,6.184,37.58,5.94,6.891,292,14.15,0,1361,997,3092,2440,3204,3669,4592,5398,4887,4616,4042,2754,20848,1424,1.251,Subclinical
C0286,5,15,6.979,38.39,6.596,7.002,365,12.14,0,1487,1070,3214,2532,3546,4276,4929,5752,5496,5215,4349,2957,23110,1668,1.907,Subclinical
C0286,6,18,7.83,39.38,7.253,7.13,459,9.3,0,1603,1213,3272,2874,3795,4077,5656,6125,5753,5474,4957,3257,24854,1803,2.564,Clinical
C0288,1,3,4.918,35.72,4.897,6.673,170,19.45,0,1322,1000,2768,2299,2976,3502,4336,4610,4224,3981,3988,2721,19645,1455,0.208,Healthy
C0288,2,6,4.947,35.84,4.915,6.726,147,18.23,0,1217,921,2685,2246,3053,3466,4457,4555,4124,3914,3836,2693,20146,1367,0.226,Healthy
C0288,3,9,5.523,36.29,5.44,6.801,193,16.52,0,1368,1015,2952,2363,3261,3481,4785,4714,4541,4509,4482,2921,20989,1451,0.751,Healthy
